date,code,km,stay,weight,visit
2020-05-03,10050,8.380872955874041,0.9469284386098323,2.3350525113567892e-05,0.0
2020-05-03,10130,8.418591910667525,0.9872373717893808,9.824433528861428e-06,3.478126564451797e-05
2020-05-03,10250,,1.0,8.143120922185845e-06,0.0
2020-05-03,10300,8.04480286249823,0.9585359135650053,3.59231789065336e-06,0.0
2020-05-03,10470,8.159466500728499,0.9575585948068873,1.6055253690466107e-05,0.0
2020-05-03,10500,11.948486911572562,0.8956094349163609,9.940345135564729e-05,0.052500668578369394
2020-05-03,10550,,1.0,8.84240995844061e-06,0.0
2020-05-03,10600,,1.0,2.9525803230757245e-06,0.0
2020-05-03,10650,,1.0,3.926951475676852e-06,0.0
2020-05-03,10750,13.382603430940126,0.8900420596057147,0.00017561890583626938,0.07073061222446708
2020-05-03,10800,,1.0,1.4449026701588694e-06,0.0
2020-05-03,10850,,1.0,2.0151802861253025e-06,9.938676024036547e-05
2020-05-03,10900,9.47006899671783,0.9777139194212182,2.224051069118944e-05,0.0018116568986912443
2020-05-03,10950,,1.0,7.232116701378227e-07,0.0
2020-05-03,11150,,1.0,6.333327631553765e-07,0.0
2020-05-03,11200,,1.0,1.922990567996523e-07,0.0
2020-05-03,11250,8.29229961340221,0.9190417276164644,6.001807154273147e-06,0.0
2020-05-03,11300,10.995773629196174,0.8837304253043144,1.4782285175771796e-05,0.00873888046876891
2020-05-03,11350,,1.0,9.74865423327231e-06,0.0
2020-05-03,11400,8.991892385196234,0.9782362987951264,4.219067057072062e-06,0.00042988114997760543
2020-05-03,11450,15.222709131512811,0.9053671150917467,4.713012683209494e-05,0.012908651327047709
2020-05-03,11500,15.053342407638246,0.9020992346706486,8.307493055166224e-05,0.022732320139368187
2020-05-03,11520,10.439054487223736,0.8886325499807474,2.78565682052287e-05,0.01748193139479336
2020-05-03,11570,11.643723936528955,0.8819098334307197,0.00015295152607657902,0.08632580824782621
2020-05-03,11600,,1.0,8.47204490295709e-07,0.0
2020-05-03,11650,10.17592670100779,0.9430684720741325,0.00010973449780583617,0.0010405186838682125
2020-05-03,11700,,1.0,2.988996208951117e-07,0.0
2020-05-03,11720,9.86201559042639,0.9809950833466073,2.863978248481509e-05,0.0014326633320413645
2020-05-03,11730,9.644898797896321,0.9910770683681168,1.5694828123650026e-05,0.0
2020-05-03,11750,,1.0,1.5739259757623713e-06,0.0
2020-05-03,11800,8.438225705826275,0.9971184619936572,1.6683716853322995e-05,0.0
2020-05-03,12000,,1.0,1.1127342073505855e-06,0.0
2020-05-03,12150,,1.0,8.874584708391544e-07,0.0
2020-05-03,12160,,1.0,3.5136382008719075e-06,0.0
2020-05-03,12350,,1.0,3.868405772336357e-06,0.0
2020-05-03,12380,12.680553786151977,0.8723816961940425,0.00010879622998064341,0.0743823941538128
2020-05-03,12390,8.81658964937358,0.9361179370221498,2.130057772309665e-05,0.0
2020-05-03,12700,,1.0,2.5929311327226238e-06,0.0
2020-05-03,12730,,1.0,2.5213665413741287e-06,0.0
2020-05-03,12750,,1.0,7.5949789836514046e-06,0.0
2020-05-03,12850,12.222553369233161,0.8740943568687514,7.5565966378313e-05,0.04987686694721739
2020-05-03,12870,,1.0,5.825915125701954e-06,0.0
2020-05-03,12900,,1.0,2.951639298271589e-06,0.0
2020-05-03,12930,11.508325525639586,0.8854710070820958,5.4519930002581785e-05,0.0275432833028787
2020-05-03,12950,,1.0,1.013062480156272e-06,0.0
2020-05-03,13010,,1.0,2.179023079087053e-06,0.0
2020-05-03,13310,8.030775511194093,0.9418877376038294,1.1222151754506305e-05,0.0
2020-05-03,13340,,1.0,2.563541675802296e-06,0.0
2020-05-03,13450,8.075282197045333,0.9591284811729042,1.2324962100394683e-05,0.0
2020-05-03,13550,,1.0,3.8566310162073515e-06,0.0
2020-05-03,13660,,1.0,7.462039486682159e-07,0.0
2020-05-03,13800,13.945549675508188,0.980325877915317,2.5991742362563158e-05,0.0015803515207309295
2020-05-03,13850,,1.0,1.0576448123980875e-06,0.0
2020-05-03,13910,,1.0,5.276697790158645e-06,0.0
2020-05-03,14000,11.80059014831847,0.9329229772744381,4.057743031610951e-05,0.012644119160301271
2020-05-03,14100,10.345994161268727,0.8899795522808571,7.879446740508019e-06,0.005040334274245624
2020-05-03,14170,11.371427164933982,0.8890876396307115,7.555979985443056e-05,0.04501915572611496
2020-05-03,14200,,1.0,5.7491187866490575e-06,0.0
2020-05-03,14300,,1.0,1.8212672000589961e-06,0.0
2020-05-03,14350,,1.0,7.918570211636993e-06,0.0
2020-05-03,14400,,1.0,6.174326584914879e-07,0.0
2020-05-03,14500,11.464348401176709,0.9197085122003629,3.973588042034278e-05,0.018514690354324934
2020-05-03,14550,,1.0,1.3149914669235453e-06,0.0
2020-05-03,14600,,1.0,1.6512636399100576e-06,0.0
2020-05-03,14650,9.407876820139633,0.9409405745459327,7.702853884590536e-05,0.01015918914715259
2020-05-03,14700,10.859752641396565,0.8922936426321604,1.5550438756427195e-05,0.011407146566801503
2020-05-03,14750,,1.0,4.526423332819376e-06,0.0
2020-05-03,14850,8.563644307849497,0.9689718803695389,1.5628664000680116e-05,0.0
2020-05-03,14870,,1.0,7.0611158282549835e-06,0.0
2020-05-03,14900,12.986781149409891,0.8908120862131291,0.00010486377911407927,0.04330814340024
2020-05-03,14920,,1.0,1.8587019917885902e-06,0.0
2020-05-03,14950,,1.0,8.263265364506454e-07,0.0
2020-05-03,15050,12.04874926735952,0.9541755207866336,3.4643471013699696e-05,0.0036636671697227027
